user_lifetime_value,geo.country,user_id,user_properties.save_payment_info,user_properties.push_opt_in,event_name.add_to_wishlist,web_sessions,app_sessions,transactions,items_viewed,session_duration,promotion_clicks,ecommerce.purchase_value,items_viewed_filtered_by_sale,ecommerce.discount,items_viewed_per_app_session,transactions_app,items_added_to_cart_per_session_count,user_engagement_proxy,is_churned
811.27,TR,1811,1,1,8,18,40,19,116,349.46,2,311.67,15,0.21,2.55,6,1.46,3,1
596.49,FR,1812,0,1,9,24,37,14,175,443.4,9,128.73,12,0.65,3.7,6,3.33,2,0
909.18,US,1813,0,1,5,26,40,19,123,521.49,8,178.51,12,0.25,6.25,5,0.5,8,1
307.87,CA,1814,1,1,9,16,13,18,152,139.37,6,190.86,88,0.42,8.2,3,2.01,3,0
558.81,DE,1815,1,0,5,41,4,12,123,417.1,5,288.44,51,0.92,5.79,0,4.87,4,1
687.39,US,1816,0,0,3,36,4,3,62,88.1,3,166.74,76,0.69,0.61,6,4.28,2,0
236.51,TR,1817,0,1,2,28,48,0,46,487.42,4,13.97,88,0.78,7.86,10,4.28,1,0
311.57,FR,1818,1,1,2,1,43,2,172,429.42,12,457.33,84,0.77,0.77,12,0.69,8,0
500.23,FR,1819,1,0,8,39,30,9,118,218.54,18,470.85,62,0.68,1.14,5,3.5,3,1
663.38,US,1820,0,0,6,37,24,19,8,343.34,16,445.12,31,0.3,6.81,8,4.53,5,1
116.81,UK,1821,0,0,3,11,34,12,7,62.99,11,171.92,58,0.23,3.94,16,2.04,6,0
434.7,DE,1822,0,0,9,32,46,16,195,247.63,7,292.45,64,0.05,8.12,6,4.71,9,1
102.74,CA,1823,1,1,8,13,13,8,102,119.75,10,97.92,48,0.76,3.25,0,4.93,4,1
737.72,TR,1824,0,1,0,45,20,0,124,365.81,16,35.97,57,0.23,9.22,18,0.58,1,0
128.67,FR,1825,1,1,7,46,17,9,85,403.44,4,402.75,90,0.08,9.35,3,3.92,4,1
637.19,DE,1826,1,1,4,4,44,3,55,550.91,14,7.63,39,0.09,4.74,6,4.34,8,1
715.06,US,1827,1,0,9,34,38,17,199,237.22,18,348.85,36,0.03,5.88,14,4.98,5,0
943.48,FR,1828,1,1,9,46,19,2,161,519.41,16,105.72,45,0.83,4.45,5,2.28,8,0
203.29,DE,1829,1,1,3,27,22,1,81,559.18,8,335.09,37,0.43,7.32,3,0.6,4,1
204.02,US,1830,1,1,8,29,22,13,51,299.94,17,93.73,95,0.91,2.62,2,4.26,6,0
645.61,US,1831,0,1,5,20,6,9,191,92.08,9,43.1,42,0.34,6.53,18,3.6,6,0
800.31,TR,1832,1,0,7,26,47,10,93,205.94,6,495.39,24,0.59,4.12,12,0.59,9,0
796.86,US,1833,1,1,0,7,37,1,174,479.78,4,440.2,18,0.67,0.17,11,2.53,1,1
605.1,FR,1834,1,1,9,34,48,10,119,324.03,19,253.8,94,0.16,1.36,3,2.32,5,0
817.31,FR,1835,1,0,8,36,31,4,119,45.09,2,57.15,76,0.09,2.95,14,3.69,5,1
247.17,TR,1836,1,1,7,7,5,16,105,277.83,8,189.4,95,0.7,0.12,15,1.97,7,1
706.62,CA,1837,1,1,3,18,16,4,55,577.76,3,441.08,90,0.55,7.07,0,1.27,4,1
265.36,US,1838,1,1,2,3,9,10,125,86.66,0,328.8,8,0.21,7.57,13,3.76,7,0
852.63,US,1839,1,1,4,49,10,19,1,504.58,7,498.83,98,0.96,5.72,1,1.02,7,1
634.83,IN,1840,1,1,2,25,20,5,157,392.15,13,21.67,5,0.62,6.12,15,0.19,6,0
796.86,US,1841,1,1,0,7,37,1,174,479.78,4,440.2,18,0.67,0.17,11,2.53,1,1
234.23,DE,1842,0,0,1,47,5,13,123,471.98,10,74.46,32,0.29,8.22,9,0.48,4,1
898.14,CA,1843,1,1,5,23,8,14,40,558.8,11,454.38,41,0.25,3.31,16,0.8,1,0
194.65,FR,1844,1,0,9,49,12,19,45,496.03,14,384.42,73,0.26,9.95,18,4.24,5,1
594.98,DE,1845,1,0,4,8,13,11,189,170.21,3,392.07,52,0.09,2.58,3,1.45,2,1
378.3,DE,1846,0,1,1,44,29,13,123,114.95,8,244.85,0,0.65,6.42,16,3.13,3,1
191.57,US,1847,0,1,4,41,7,14,34,114.53,16,329.31,21,0.58,3.37,18,2.42,5,0
234.23,DE,1848,0,0,1,47,5,13,123,471.98,10,74.46,32,0.29,8.22,9,0.48,4,1
737.72,TR,1849,0,1,0,45,20,0,124,365.81,16,35.97,57,0.23,9.22,18,0.58,1,0
636.77,CA,1850,0,1,3,18,18,14,50,408.33,12,160.34,26,0.83,2.86,5,1.73,7,1
816.32,CA,1851,1,1,3,38,13,7,106,146.9,0,153.19,60,0.78,2.07,16,1.96,9,0
596.49,FR,1852,0,1,9,24,37,14,175,443.4,9,128.73,12,0.65,3.7,6,3.33,2,0
99.39,TR,1853,0,1,8,25,31,8,140,246.85,0,387.54,14,0.16,0.26,16,2.58,1,0
366.59,CA,1854,1,1,0,29,23,7,37,540.68,8,298.61,14,0.17,1.29,17,1.55,2,0
479.43,CA,1855,0,1,5,35,30,2,64,376.34,8,442.04,17,0.15,6.63,16,1.76,6,0
366.59,CA,1856,1,1,0,29,23,7,37,540.68,8,298.61,14,0.17,1.29,17,1.55,2,0
332.15,FR,1857,0,1,9,37,36,9,108,290.82,19,299.68,53,0.03,3.32,2,1.26,1,1
942.05,TR,1858,1,0,4,31,30,10,108,136.23,10,109.34,1,0.49,3.86,3,4.73,5,0
715.06,US,1859,1,0,9,34,38,17,199,237.22,18,348.85,36,0.03,5.88,14,4.98,5,0
478.74,IN,1860,1,1,9,24,24,5,147,332.65,10,432.18,98,0.89,8.16,8,0.62,7,0
130.82,FR,1861,0,0,4,0,28,2,123,363.48,10,255.29,72,0.23,1.06,15,2.46,2,0
527.51,IN,1862,0,1,0,32,3,16,67,594.42,18,62.12,98,0.71,3.23,13,2.44,6,1
830.45,FR,1863,1,0,8,7,39,15,77,552.05,15,5.99,82,0.1,1.63,13,4.14,8,0
558.81,DE,1864,1,0,5,41,4,12,123,417.1,5,288.44,51,0.92,5.79,0,4.87,4,1
332.15,FR,1865,0,1,9,37,36,9,108,290.82,19,299.68,53,0.03,3.32,2,1.26,1,1
61.16,UK,1866,1,0,7,12,22,6,98,353.5,3,87.84,33,0.86,2.54,5,2.22,1,0
229.89,DE,1867,0,1,5,4,34,19,66,428.96,14,196.97,71,0.34,2.18,10,2.38,2,1
868.4,CA,1868,0,1,5,13,8,5,92,235.72,1,314.18,75,0.7,0.43,11,1.15,7,1
987.02,UK,1869,0,0,6,36,21,3,124,358.93,14,87.05,3,0.46,3.64,17,3.74,6,1
391.25,TR,1870,0,0,0,45,48,6,166,547.53,8,429.72,57,0.09,7.3,18,1.21,3,0
579.72,FR,1871,0,1,1,36,26,1,183,318.3,7,427.01,58,0.89,6.8,17,1.25,5,0
862.12,TR,1872,0,0,8,7,34,6,3,506.82,16,428.21,76,0.34,1.99,4,1.69,7,1
521.14,IN,1873,0,1,8,35,42,10,29,341.16,15,82.32,86,0.99,3.16,16,4.32,4,1
164.87,US,1874,1,1,1,21,45,13,22,106.69,18,351.32,83,0.44,5.94,13,2.01,7,0
122.34,TR,1875,1,0,7,33,4,8,105,58.8,3,454.57,74,0.69,9.37,19,1.1,9,1
327.57,DE,1876,1,1,6,1,27,11,48,530.38,2,37.9,51,0.32,5.2,17,2.59,9,0
128.4,DE,1877,1,0,7,28,8,19,100,390.24,7,89.99,71,0.27,7.91,11,2.91,1,0
35.16,UK,1878,0,1,2,13,5,18,64,596.84,3,63.02,2,0.32,3.26,1,1.24,2,1
355.72,TR,1879,0,0,3,10,34,10,166,34.95,2,111.38,11,0.34,1.7,0,3.73,9,0
35.16,UK,1880,0,1,2,13,5,18,64,596.84,3,63.02,2,0.32,3.26,1,1.24,2,1
687.39,US,1881,0,0,3,36,4,3,62,88.1,3,166.74,76,0.69,0.61,6,4.28,2,0
432.84,US,1882,1,0,8,20,14,13,91,412.23,10,228.39,0,0.72,1.97,7,1.62,9,1
185.67,CA,1883,0,0,3,25,45,3,169,232.42,10,77.73,33,0.52,7.95,0,3.56,4,1
516.97,UK,1884,0,1,3,24,28,2,147,121.53,18,261.41,29,0.63,7.78,17,0.85,7,1
898.14,CA,1885,1,1,5,23,8,14,40,558.8,11,454.38,41,0.25,3.31,16,0.8,1,0
103.04,US,1886,0,0,5,41,27,7,64,401.17,18,464.45,63,0.48,0.61,13,3.98,1,1
850.73,US,1887,0,1,3,34,26,16,160,464.76,0,408.4,98,0.12,6.28,1,1.03,8,0
26.42,UK,1888,1,0,1,40,17,6,42,70.62,16,402.49,51,0.05,9.18,6,1.33,9,0
204.02,US,1889,1,1,8,29,22,13,51,299.94,17,93.73,95,0.91,2.62,2,4.26,6,0
819.05,FR,1890,0,1,9,18,1,17,87,521.26,7,291.51,14,0.91,1.66,14,3.72,2,0
102.17,FR,1891,1,1,5,12,14,0,16,259.21,15,359.62,56,0.41,0.47,18,0.05,9,0
878.6,IN,1892,1,1,6,10,37,1,38,459.76,16,12.12,87,0.94,6.56,18,3.27,2,0
716.11,IN,1893,1,1,5,0,0,3,194,493.68,6,252.56,61,0.9,9.16,13,0.62,1,1
432.84,US,1894,1,0,8,20,14,13,91,412.23,10,228.39,0,0.72,1.97,7,1.62,9,1
394.29,UK,1895,1,1,5,14,39,8,64,139.28,10,469.29,92,0.46,9.32,16,2.55,6,0
116.81,UK,1896,0,0,3,11,34,12,7,62.99,11,171.92,58,0.23,3.94,16,2.04,6,0
380.79,US,1897,0,0,7,11,8,12,98,62.04,3,326.41,98,0.9,5.23,18,2.72,1,1
289.21,TR,1898,0,0,8,3,31,2,29,472.81,5,405.47,55,0.55,8.25,11,2.36,8,1
536.04,UK,1899,1,1,1,30,36,15,172,594.22,0,252.68,86,0.15,6.42,6,4.69,5,1
54.85,DE,1900,0,0,6,49,48,1,170,539.63,7,498.63,9,0.67,3.2,7,0.1,7,0
249.43,DE,1901,1,0,4,17,30,17,40,566.36,4,239.59,77,0.35,7.29,18,3.47,4,0
404.52,CA,1902,0,0,9,35,14,18,187,340.92,17,370.03,63,0.55,2.08,16,3.83,4,0
102.17,FR,1903,1,1,5,12,14,0,16,259.21,15,359.62,56,0.41,0.47,18,0.05,9,0
439.51,IN,1904,0,1,8,18,1,5,156,280.57,9,102.34,22,0.9,7.36,16,3.18,5,1
203.83,FR,1905,1,1,9,13,33,11,119,441.95,9,54.98,29,0.36,1.52,10,2.74,8,1
897.13,US,1906,1,1,2,49,15,14,178,421.68,9,422.45,80,0.13,4.59,15,0.2,6,0
523.15,DE,1907,1,0,8,35,28,16,120,244.61,16,119.85,71,0.46,2.44,5,2.71,9,0
36.25,CA,1908,1,0,4,16,20,0,161,303.96,10,38.17,54,0.4,9.12,19,2.84,3,1
955.32,UK,1909,0,0,5,9,27,15,117,327.9,13,203.93,37,0.13,7.73,12,2.57,7,0
805.64,US,1910,1,1,1,37,41,16,20,24.45,15,9.94,44,0.89,6.1,16,3.62,5,1
344.24,FR,1911,0,0,4,21,13,17,193,134.56,5,451.38,22,0.23,4.66,1,3.75,9,1
204.02,US,1912,1,1,8,29,22,13,51,299.94,17,93.73,95,0.91,2.62,2,4.26,6,0
941.05,CA,1913,0,0,0,33,25,15,163,286.21,3,498.1,42,0.25,8.9,6,0.5,0,1
169.61,DE,1914,1,1,7,46,17,16,146,71.6,13,239.76,84,0.46,8.74,1,0.68,4,1
862.12,TR,1915,0,0,8,7,34,6,3,506.82,16,428.21,76,0.34,1.99,4,1.69,7,1
516.97,UK,1916,0,1,3,24,28,2,147,121.53,18,261.41,29,0.63,7.78,17,0.85,7,1
716.11,IN,1917,1,1,5,0,0,3,194,493.68,6,252.56,61,0.9,9.16,13,0.62,1,1
976.09,CA,1918,1,0,0,41,22,17,121,390.31,18,141.27,11,0.78,5.88,3,3.45,5,0
60.96,IN,1919,1,0,7,48,2,4,26,120.83,16,163.98,16,0.78,5.43,8,4.72,2,0
124.71,US,1920,1,1,5,14,13,13,175,161.07,3,198.56,52,0.89,8.79,14,2.66,7,1
378.3,DE,1921,0,1,1,44,29,13,123,114.95,8,244.85,0,0.65,6.42,16,3.13,3,1
655.44,UK,1922,1,0,5,31,35,8,75,71.84,15,138.41,85,0.54,6.18,5,3.48,5,1
170.01,UK,1923,1,1,5,0,15,13,146,526.55,3,194.49,16,0.12,0.22,10,1.58,5,0
26.42,UK,1924,1,0,1,40,17,6,42,70.62,16,402.49,51,0.05,9.18,6,1.33,9,0
893.13,CA,1925,0,0,5,20,26,13,86,440.99,4,133.49,16,0.45,7.4,0,1.51,4,1
16.88,FR,1926,1,0,4,28,1,8,149,152.92,3,441.87,16,0.8,2.64,9,0.9,0,1
973.28,UK,1927,0,0,1,8,4,1,90,228.99,5,219.01,82,0.77,4.9,0,0.04,5,1
118.95,DE,1928,1,0,1,7,13,5,54,69.56,8,170.15,35,0.44,9.06,8,3.12,1,0
26.42,UK,1929,1,0,1,40,17,6,42,70.62,16,402.49,51,0.05,9.18,6,1.33,9,0
601.92,UK,1930,0,0,3,28,15,9,63,455.23,9,307.22,67,0.29,1.35,15,2.78,7,0
380.87,US,1931,1,0,8,4,35,14,125,407.87,6,19.86,88,0.99,0.57,10,0.94,9,0
318.59,IN,1932,0,1,6,46,15,6,119,44.07,12,254.05,59,0.9,0,9,2.58,9,1
581.13,IN,1933,0,0,4,1,20,9,174,31.2,17,280.88,27,0.64,8.1,15,3.17,5,0
728.83,CA,1934,0,1,0,41,7,2,180,394.06,14,326.08,83,0.73,1.22,1,3.78,3,1
74.4,DE,1935,0,0,9,5,22,7,130,282.25,4,180.13,39,0.84,5.8,7,0.11,2,1
502.28,DE,1936,0,1,2,17,30,18,5,333.9,14,41.68,27,0.21,0.21,3,3.96,2,0
579.72,FR,1937,0,1,1,36,26,1,183,318.3,7,427.01,58,0.89,6.8,17,1.25,5,0
864.47,TR,1938,0,1,4,5,35,3,157,28.17,2,120.93,93,0.66,5.58,12,4.11,8,0
103.5,TR,1939,0,0,0,34,16,0,74,572.21,3,380.85,38,0.57,9.65,14,1.62,9,0
810.31,DE,1940,1,1,1,27,21,4,27,513.01,1,157.36,90,0.51,4.67,2,1.94,0,0
378.3,DE,1941,0,1,1,44,29,13,123,114.95,8,244.85,0,0.65,6.42,16,3.13,3,1
574.36,DE,1942,1,0,4,42,17,14,74,544.58,8,183.41,47,0.01,7.31,5,1.2,5,1
307.87,CA,1943,1,1,9,16,13,18,152,139.37,6,190.86,88,0.42,8.2,3,2.01,3,0
808.77,FR,1944,0,1,4,41,20,5,124,484.8,16,433.01,51,0.3,7.65,16,1.29,6,0
106.86,IN,1945,1,0,9,38,7,8,192,557.91,18,331.23,20,0.09,8.08,4,3.53,5,1
970.21,US,1946,1,0,7,35,43,1,141,504.74,2,463.92,52,0.91,9.08,5,3.31,6,1
970.21,US,1947,1,0,7,35,43,1,141,504.74,2,463.92,52,0.91,9.08,5,3.31,6,1
255.25,UK,1948,1,1,8,15,31,3,166,303.41,16,293.68,24,0.32,6.05,4,0.38,5,0
74.4,DE,1949,0,0,9,5,22,7,130,282.25,4,180.13,39,0.84,5.8,7,0.11,2,1
374.11,US,1950,1,0,5,13,14,2,175,342.34,11,332.53,54,0.51,2.71,4,2.02,8,1
910.23,UK,1951,1,0,8,35,15,10,18,32.41,11,55.77,43,0.05,8.73,11,2.09,4,1
589.92,CA,1952,0,1,6,21,35,2,175,249.94,15,487.79,36,0.09,0.4,4,3.96,5,1
773.26,DE,1953,1,0,5,36,22,18,188,321.86,19,317.55,77,0.56,1.95,6,0.92,0,1
321.21,TR,1954,0,1,9,49,14,3,174,211.65,3,107.09,58,0.82,4.7,19,3.64,1,1
507.65,UK,1955,1,1,1,39,45,18,5,458.17,6,281.73,81,0.95,8.37,9,2.74,5,1
103.5,TR,1956,0,0,0,34,16,0,74,572.21,3,380.85,38,0.57,9.65,14,1.62,9,0
867.51,TR,1957,1,1,1,32,12,10,97,291.95,2,154.02,94,0.56,5.45,1,2.92,4,1
897.13,US,1958,1,1,2,49,15,14,178,421.68,9,422.45,80,0.13,4.59,15,0.2,6,0
54.85,DE,1959,0,0,6,49,48,1,170,539.63,7,498.63,9,0.67,3.2,7,0.1,7,0
16.88,FR,1960,1,0,4,28,1,8,149,152.92,3,441.87,16,0.8,2.64,9,0.9,0,1
477.49,TR,1961,1,1,2,25,26,15,19,383.2,9,352.56,71,0.55,3.15,14,4.49,6,0
366.59,CA,1962,1,1,0,29,23,7,37,540.68,8,298.61,14,0.17,1.29,17,1.55,2,0
613.47,US,1963,1,0,7,46,15,13,11,255.51,14,498.61,1,0.73,2.83,0,3.6,7,1
699.01,IN,1964,0,0,9,12,20,4,78,589.18,16,14.48,2,0.92,7.91,8,0.31,9,1
392.87,FR,1965,0,0,8,30,1,9,84,354.13,13,89.09,53,0.87,3.3,0,2.74,8,0
164.46,TR,1966,1,0,3,39,40,13,150,582.74,0,149.73,86,0.79,6.53,12,0.1,4,0
418.49,UK,1967,0,1,3,38,31,2,169,486.77,4,45.95,75,0.77,6.58,10,3.97,9,0
78.67,US,1968,0,1,2,12,10,10,87,219.47,17,87.91,10,0.74,3.29,11,4.45,8,1
130.82,FR,1969,0,0,4,0,28,2,123,363.48,10,255.29,72,0.23,1.06,15,2.46,2,0
148.1,TR,1970,0,1,7,4,2,0,24,107.49,3,333.79,39,0.68,8.33,18,3.07,3,0
543.95,DE,1971,1,0,2,44,5,19,19,382.93,15,418.88,19,0.92,1.27,4,1.58,2,1
496.7,US,1972,1,1,5,9,39,19,46,458.9,16,109.56,91,0.82,8.86,1,2.61,4,1
190.01,FR,1973,1,0,2,22,20,17,189,428.32,13,207.79,8,0.14,7.7,10,2.98,3,0
74.4,DE,1974,0,0,9,5,22,7,130,282.25,4,180.13,39,0.84,5.8,7,0.11,2,1
291.99,CA,1975,0,0,2,25,0,9,144,29.86,5,402.89,60,0.01,8.25,17,2.12,8,0
645.61,US,1976,0,1,5,20,6,9,191,92.08,9,43.1,42,0.34,6.53,18,3.6,6,0
36.25,CA,1977,1,0,4,16,20,0,161,303.96,10,38.17,54,0.4,9.12,19,2.84,3,1
50.37,UK,1978,0,0,9,5,30,3,112,435.82,3,293.94,94,0.09,2.02,1,3.43,6,0
716.11,IN,1979,1,1,5,0,0,3,194,493.68,6,252.56,61,0.9,9.16,13,0.62,1,1
418.49,UK,1980,0,1,3,38,31,2,169,486.77,4,45.95,75,0.77,6.58,10,3.97,9,0
45.58,IN,1981,1,0,0,29,33,3,44,528.76,2,174.24,82,0.67,1.83,14,1.41,2,0
116.81,UK,1982,0,0,3,11,34,12,7,62.99,11,171.92,58,0.23,3.94,16,2.04,6,0
731.72,FR,1983,0,0,3,48,15,7,182,387.72,7,262.02,58,0.04,6.78,3,1.33,3,0
498.86,TR,1984,1,0,6,4,25,18,136,478.1,2,268.59,31,0.83,6.78,5,1.64,3,0
110.46,FR,1985,1,0,1,20,38,2,45,408.9,4,139.61,84,0.79,5.5,9,2.01,1,0
852.63,US,1986,1,1,4,49,10,19,1,504.58,7,498.83,98,0.96,5.72,1,1.02,7,1
808.77,FR,1987,0,1,4,41,20,5,124,484.8,16,433.01,51,0.3,7.65,16,1.29,6,0
809.37,TR,1988,1,0,8,15,2,15,156,350.45,9,411.59,76,0.78,1.89,19,4.26,0,0
181.56,CA,1989,1,0,1,20,30,5,62,544.79,3,306.8,88,0.13,4.36,16,1.56,9,1
561.23,CA,1990,0,1,3,44,3,19,104,28.54,1,208.54,0,0.89,4.09,16,0.23,6,1
513.48,CA,1991,0,0,2,23,21,18,167,383.41,14,198.97,30,0.44,4.23,2,4.07,5,0
976.09,CA,1992,1,0,0,41,22,17,121,390.31,18,141.27,11,0.78,5.88,3,3.45,5,0
757,IN,1993,1,0,2,2,20,8,112,10.26,17,76.32,53,0.93,6,13,0.12,4,0
914.11,UK,1994,0,1,4,3,40,6,165,226.96,9,432.89,30,0.11,6.99,0,1.45,3,1
710.99,CA,1995,1,0,6,25,1,12,45,109.32,19,32.81,56,0.83,8.94,5,3.1,6,1
523.15,DE,1996,1,0,8,35,28,16,120,244.61,16,119.85,71,0.46,2.44,5,2.71,9,0
547.22,IN,1997,1,1,8,1,21,7,61,332.71,1,109.76,23,0.49,4.16,1,1.28,6,1
954.39,FR,1998,0,1,9,47,49,18,81,351.71,0,413.58,35,0.47,6.52,11,2.14,5,1
301.5,FR,1999,1,0,8,5,34,16,40,152.71,9,404.3,82,0.29,0.11,6,2,6,1
